motif	fimo_bg_hg19	fimo_without_overlaps	fimo_without_overlaps_1e-2	fimo_without_overlaps_1e-3	fimo_without_overlaps_1e-5	fimo_without_overlaps_1e_6	fimo_without_overlaps_bg	fimo_without_overlaps_bg_1e_2	fimo_without_overlaps_bg_1e_3	fimo_without_overlaps_bg_1e_5	fimo_without_overlaps_bg_1e_6	fimo_with_overlaps	moods_without_overlaps	moods_without_overlaps_1e-2	moods_without_overlaps_1e-3	moods_without_overlaps_1e-5	moods_without_overlaps_1e_6	moods_without_overlaps_bg	moods_without_overlaps_bg_1e_2	moods_without_overlaps_bg_1e_3	moods_without_overlaps_new_bg	moods_without_overlaps_new_bg_1e_2	moods_without_overlaps_new_bg_1e_3	moods_without_overlaps_new_bg_1e_5	moods_without_overlaps_new_bg_1e_6	moods_with_overlaps
CUX1_MA0754.1	0.03561298455720139	0.04680113457295935	0.8605420737472423	0.27513394264103375	0.0018909549322407816	0	0.03561298455720139	0.8309171131421368	0.240308855972266	0.001575795776867318	0	0.04680113457295935	0.07642609517806492	0.8955247399936969	0.34903876457611094	0.004727387330601954	0	0.3350141821619918	0.9979514654900725	0.8863851244878663	0.032303813425780016	0.8324929089190041	0.23999369681689253	0	0	0.07642609517806492
NFYA_MA0060.3	0.6948275862068966	0.6591954022988505	0.9988505747126437	0.9471264367816092	0.28620689655172415	0.08103448275862069	0.6948275862068966	0.9994252873563219	0.9511494252873564	0.3201149425287356	0.10172413793103448	0.6591954022988505	0.6511494252873563	0.9988505747126437	0.9436781609195403	0.267816091954023	0.06436781609195402	0.9482758620689655	1.0	0.9994252873563219	0.6931034482758621	0.9994252873563219	0.95	0.30977011494252876	0.10459770114942529	0.6511494252873563
ELK1_MA0028.2	0.5	0.45534407027818447	0.9919472913616398	0.8168374816983894	0.16617862371888725	0.025036603221083455	0.5	0.9935578330893119	0.8597364568081991	0.1992679355783309	0.025036603221083455	0.45534407027818447	0.40644216691068813	0.9907759882869692	0.7775988286969253	0.12020497803806734	0.012152269399707174	0.7650073206442167	0.9989751098096632	0.9891654465592972	0.4978038067349927	0.9935578330893119	0.8598828696925329	0.1884333821376281	0.012737920937042459	0.40644216691068813
ZEB1_MA0103.3	0.5596081386586285	0.5030896759608139	0.9956292388847023	0.9086661642803315	0.1571966842501884	0.024415975885455916	0.5596081386586285	0.9965335342878674	0.9394122079879428	0.22275810097965335	0.04295403165033911	0.5030896759608139	0.4322532027128862	0.9930670685757348	0.8553127354935945	0.08696307460437076	0.012358703843255464	0.8765636774679729	0.9984928409947249	0.9944235116804823	0.5591559909570459	0.9965335342878674	0.9392614920874153	0.22547098718914846	0.039035418236623966	0.4322532027128862
YY1_MA0095.2	0.6582537517053206	0.6514324693042292	0.984993178717599	0.8922237380627558	0.3369713506139154	0.13369713506139155	0.6582537517053206	0.985675306957708	0.8963165075034106	0.3553888130968622	0.14938608458390176	0.6514324693042292	0.6473396998635743	0.984993178717599	0.8908594815825375	0.3096862210095498	0.09004092769440655	0.9154160982264665	0.9993178717598908	0.9897680763983628	0.6514324693042292	0.9843110504774898	0.8949522510231923	0.34379263301500684	0.12824010914051842	0.6473396998635743
NFATC1_MA0624.1	0.14316755190729116	0.1632061805890874	0.9904635441815548	0.639425398358281	0.02522935779816514	0	0.14316755190729116	0.9920328343795268	0.614799613713182	0.016175760502172863	0	0.1632061805890874	0.19036697247706422	0.9891356832448093	0.6883148237566393	0.036455818445195555	0.0039835828102366	0.6670690487687108	0.9990342829550941	0.9880492515692902	0.14316755190729116	0.9920328343795268	0.6155239014968614	0.01484789956542733	0	0.19036697247706422
MYB_MA0100.3	0.14594750504759157	0.13008364580328816	0.9933660224978368	0.5056244591866167	0.02942024805307182	0.0037496394577444477	0.14594750504759157	0.9953850591289299	0.5947505047591578	0.03836169599077012	0.004038073262186328	0.13008364580328816	0.1309489472166138	0.9875973464089991	0.446783963080473	0.021344101528699165	0	0.42313239111623885	0.9997115661955581	0.9844245745601384	0.1456590712431497	0.9956734929333718	0.5976348428035766	0.03663109316411883	0.0023074704355350445	0.1309489472166138
FOS_MA0476.1	0.0335538752362949	0.0335538752362949	0.7296786389413988	0.19896030245746693	0.012287334593572778	0.0004725897920604915	0.0335538752362949	0.7036862003780718	0.16540642722117202	0.011342155009451797	0.001890359168241966	0.0335538752362949	0.03497164461247637	0.8166351606805293	0.22306238185255198	0.011342155009451797	0.0014177693761814746	0.2533081285444234	1.0	0.8941398865784499	0.034026465028355386	0.7036862003780718	0.16493383742911152	0.010396975425330813	0.0014177693761814746	0.03497164461247637
Arid3a_MA0151.1	0	0	0.771508522004579	0.3262274230475706	0	0	0	0.6791147290765709	0.21251589926227424	0	0	0	0.2120580005087764	0.8353599592978885	0.4102772831340626	0.2120580005087764	0.2120580005087764	0.2120580005087764	0.9607224624777411	0.668532180106843	0.2120580005087764	0.6789112185194607	0.2120580005087764	0.2120580005087764	0.2120580005087764	0.2120580005087764
Gabpa_MA0062.2	0.47235387045813587	0.42869452822059456	0.9946861984776677	0.8257934798219159	0.16716932356742784	0.041648714634496625	0.47235387045813587	0.9955478960218297	0.8543731150366222	0.2050840155105558	0.056010340370529946	0.42869452822059456	0.37756714060031593	0.991813873330461	0.8031021111589832	0.12049403992531954	0.015941404566996983	0.8256498635645555	0.9989946861984776	0.993537268418785	0.4750825793479822	0.995260663507109	0.8548039638087032	0.19919574895878214	0.046531667384747954	0.37756714060031593
TCF3_MA0522.2	0.5090073393135147	0.3487285936689154	0.9968863518422418	0.8128104381347765	0.04433241900808066	0.0014085551189858404	0.5090073393135147	0.9982949069612277	0.8806434872859367	0.07398621098672993	0.004373934316850767	0.3487285936689154	0.26414115204981836	0.995477796723256	0.7723330120839202	0.0316554229372081	0.0037808584772777818	0.7651419675290978	0.9999258655200534	0.99429164504411	0.5088590703536214	0.9980725035213878	0.8809400252057232	0.07287419378753059	0.0018533619986655793	0.26414115204981836
