motif	fimo_bg_hg19	fimo_without_overlaps	fimo_without_overlaps_1e-2	fimo_without_overlaps_1e-3	fimo_without_overlaps_1e-5	fimo_without_overlaps_1e_6	fimo_without_overlaps_bg	fimo_without_overlaps_bg_1e_2	fimo_without_overlaps_bg_1e_3	fimo_without_overlaps_bg_1e_5	fimo_without_overlaps_bg_1e_6	fimo_with_overlaps	moods_without_overlaps	moods_without_overlaps_1e-2	moods_without_overlaps_1e-3	moods_without_overlaps_1e-5	moods_without_overlaps_1e_6	moods_without_overlaps_bg	moods_without_overlaps_bg_1e_2	moods_without_overlaps_bg_1e_3	moods_without_overlaps_new_bg	moods_without_overlaps_new_bg_1e_2	moods_without_overlaps_new_bg_1e_3	moods_without_overlaps_new_bg_1e_5	moods_without_overlaps_new_bg_1e_6	moods_with_overlaps
YY1_MA0095.2	0.03669759659263766	0.039623267778607585	0.0013076879190102868	0.008028135299858219	0.12433929020891014	0.1696969696969697	0.03669759659263766	0.0012876676195704092	0.007649407956781427	0.11432960280886548	0.16186252771618626	0.03953305460115081	0.03892854212814833	0.0014083064724556124	0.008022901513662277	0.1301232444826598	0.18857142857142858	0.006022798671573467	0.00038280567555794905	0.0010453069607646085	0.036386496990017524	0.0015141975697286407	0.007631856018521212	0.11410459587955626	0.16179001721170397	0.038842501637197116
NFATC1_MA0624.1	0.08551445670199725	0.0808419038507534	0.006385318359288362	0.037886319584015796	0.10696008188331628	0	0.08551445670199725	0.006037603883814696	0.03936922660688749	0.10551181102362205	0	0.08068751492002865	0.07159720330518478	0.00607955957693863	0.03427959936995756	0.10158089471913892	0.09593023255813954	0.03551528005398631	0.0019255167497388942	0.006397880140385983	0.08596694694114236	0.006040373036033493	0.03928442105749748	0.10732984293193717	0	0.07142857142857142
MYB_MA0100.3	0.02943058221369162	0.03139793929267613	0.003183273947342881	0.020758828126850294	0.05947521865889213	0.06372549019607843	0.02943058221369162	0.0026660486316318057	0.016301555051347526	0.054777594728171335	0.054474708171206226	0.03135864274787929	0.030987645894478194	0.003804837610997581	0.0241566988444084	0.06870937790157845	0	0.025269576601095533	0.0008221762716512151	0.0041225881108085975	0.029674462333999296	0.0026999060664198793	0.016183454136465884	0.056045895851721095	0.06722689075630252	0.03094540249471747
FOS_MA0476.1	0.003436592449177154	0.003288407206706498	0.0019258810219642739	0.0032566234770837364	0.005536626916524702	0.002531645569620253	0.003436592449177154	0.002095769192333623	0.003069636905805999	0.005138086062941554	0.009009009009009009	0.0023664300236643	0.0031498744306814796	0.0017615882022523454	0.003220787728252859	0.005103125664469487	0.008522727272727272	0.0033089279320435098	0.0005399818815153178	0.0016928240187749574	0.003480446657321023	0.0020956069660283674	0.0030596053196805385	0.0049172999552972736	0.0084985835694051	0.0022075713731690583
Arid3a_MA0151.1	0	0	0.017874339760976087	0.07153934552432806	0	0	0	0.03106823233675096	0.07762497677011708	0	0	0	0.07782653347026422	0.013374496491220925	0.06335239771227452	0.07782653347026422	0.07782653347026422	0.07782653347026422	0.006117592021439272	0.031940882628195	0.07782653347026422	0.03112673460866482	0.07782653347026422	0.07782653347026422	0.07782653347026422	0.07747211895910781
Gabpa_MA0062.2	0.09450334741257937	0.1182787177556762	0.00447492048067598	0.02369912416280268	0.3321917808219178	0.43609022556390975	0.09450334741257937	0.0038835103751688393	0.01928531832607716	0.28071554943974836	0.40289256198347106	0.11744570349386213	0.15105722822339693	0.00490346089479286	0.028480335733857578	0.3989538754160723	0.4911504424778761	0.02522132823262058	0.0017651135308538344	0.004375360107062873	0.09476880765484444	0.003690773864208281	0.019309691505617396	0.2838722881702824	0.40601503759398494	0.15019424131627057
TCF3_MA0522.2	0.11241179456114213	0.11013814095059705	0.009268257716425914	0.05415283704757389	0.1649655172413793	0.14074074074074075	0.11241179456114213	0.007752955576819665	0.04275189934463163	0.15699229196161713	0.22180451127819548	0.10967335804714276	0.11611915004562638	0.010932155990826368	0.06272804999939789	0.15826538176426982	0.2170212765957447	0.06463430672018937	0.0035347866456976527	0.01157089676175358	0.11253012443234914	0.007529195696452	0.04271326077267042	0.1592160673793327	0.21551724137931033	0.11589630159711153
PKNOX1_MA0782.1	0.1594769840844542	0.1624488828305577	0.027381480141907496	0.10031263267590412	0.2533051295610788	0.36403508771929827	0.1594769840844542	0.025687147628491388	0.09747516848693785	0.24435223605348086	0.3333333333333333	0.1312865216974806	0.1614605446715594	0.02771910448448034	0.10021888432439291	0.25118483412322273	0.41237113402061853	0.08810036297326462	0.007300046539458813	0.02097631166376737	0.16009080099448708	0.02553826157390096	0.09731890841774067	0.24321657622101628	0.3582887700534759	0.13095882324002558
Tcf7_MA0769.1	0.09806407006222632	0.09170746479584112	0.0057786957117728095	0.030464486984524555	0.2118531623175586	0.35294117647058826	0.09806407006222632	0.006209527481154356	0.03251507591239046	0.22339889056984366	0.3577586206896552	0.09123776048204871	0.08078652541727002	0.005140961631833705	0.025886495316256683	0.19491234101065658	0.33617021276595743	0.020423225255329573	0.002074797457650236	0.0041072314267981	0.0985549132947977	0.006200876454205144	0.03235808106432155	0.21895074946466808	0	0.0802088456736408
E2F4_MA0470.1	0.039037021485058436	0.05115409980215432	0.003292421374026833	0.016053822163036736	0.11040769815143074	0.11827956989247312	0.039037021485058436	0.002715328485794165	0.011577445486931992	0.09893355209187858	0.108983286908078	0.04962996139654915	0.07324447980903123	0.004234951229625336	0.02203716931714225	0.13952295460374456	0.1988472622478386	0.020187426343939805	0.0012305515045347463	0.0037851461877339426	0.03907630184234878	0.0027224624269466184	0.01365096072260947	0.0996276375672321	0.11216012084592145	0.0724774615172631
ZNF143_MA0088.2	0.0944415953292043	0.09923298178331735	0.0136193773323326	0.049609790705924084	0.23877068557919623	0.48936170212765956	0.0944415953292043	0.012645895442411488	0.047442647707175184	0.22718508997429307	0.4448818897637795	0.09880196649324614	0.09929001138149694	0.014401687500464212	0.05143422990116963	0.24262295081967214	0.5089285714285714	0.029070795342611068	0.00592939648514844	0.007240242122964102	0.09289361868007641	0.012633067118032925	0.04737462717625026	0.22551724137931034	0.4940119760479042	0.09893077006156173
ZBED1_MA0749.1	0.1892639734366353	0.1970995385629532	0.0217486256495218	0.08127553197975733	0.524390243902439	0.75	0.1892639734366353	0.020223583237510293	0.07970621713914033	0.5	0.5714285714285714	0.16959727736812252	0.19687964338781574	0.020069650767823338	0.08110695587135378	0	0	0.06746608195148691	0.0036805641563870035	0.010780071813285459	0.18998272884283246	0.018373146770896385	0.07887732244037422	0	0	0.17185473411154345
STAT3_MA0144.2	0.035693921769871136	0.03581013725941262	0.004721806878098686	0.021655641463786016	0.04094223219293326	0.057203389830508475	0.035693921769871136	0.005587909437193733	0.02264329585067598	0.041019108280254776	0.04572564612326044	0.03280070237050044	0.035609790908442164	0.004034575215353836	0.019482782337567058	0.04388259226968905	0.0525164113785558	0.01781073412651105	0.0015314155429509842	0.0037142228650518493	0.035915171784737	0.00615580859591922	0.0226667980683946	0.04083825900053734	0.04664723032069971	0.03190129139496228
NR2F1_MA0017.2	0.2932216298552932	0.2953005055233102	0.02831714166130427	0.1978952228870462	0.3416742493175614	0.47953216374269003	0.2932216298552932	0.025982992366592836	0.18490221598688325	0.34428289355591457	0.4663023679417122	0.2946825604424349	0.2965823270896446	0.030996343554186706	0.2040295472465452	0.38925010836584306	0.5538461538461539	0.18634947124636003	0.010238904458092342	0.023074017051221123	0.2936098369011213	0.025978667531861826	0.19095795413015768	0.3454748188069132	0.5	0.2960013626879019
MAX_MA0058.3	0.30700325732899025	0.31672719019518836	0.01943026293712998	0.10690902917051327	0.3553779069767442	0.3238095238095238	0.30700325732899025	0.016342377273960082	0.09388453971468319	0.3810612991765782	0.37037037037037035	0.23293273243198132	0.32595782595782596	0.02264640729539641	0.11378082723800893	0.3555900621118012	0	0.11681711710477652	0.004234144281943892	0.02418788047526958	0.3069215826602597	0.01627792030032458	0.09388766746539529	0.3825631252977608	0.3983402489626556	0.2520381214835228
CEBPB_MA0466.2	0.07534983853606028	0.07436297451898076	0.007048713496784075	0.030762968895657997	0.3119266055045872	0.2727272727272727	0.07534983853606028	0.007757483525813721	0.03203371048641082	0.28695652173913044	0.2727272727272727	0.05621069182389937	0.06708121349161485	0.005967560551213262	0.028624369049900966	0	0	0.029344205811416103	0.0013922933469262418	0.006361633281235811	0.07516891891891891	0.007758761302002436	0.03194452503916904	0	0	0.05476923076923077
MAFK_MA0496.2	0.04004307153913453	0.04208082420372923	0.0025200804286676865	0.009966656341672285	0.1707028942705257	0.483695652173913	0.04004307153913453	0.0025469426738918477	0.00981325715494895	0.15991356023770933	0.4482758620689655	0.02618037374740453	0.03746559919939955	0.002260808596796234	0.008648389169770124	0.15495207667731628	0.4533333333333333	0.002815119158276247	0.0008927990625828131	0.0010101954545162217	0.0400568374044252	0.002541336425292651	0.009801678779453428	0.1615296803652968	0.4125	0.022966030212407024
REST_MA0138.2	0.017229283255290335	0.022796557584913803	0.0016152396791299154	0.006383043126215502	0.09030492572322127	0.33094262295081966	0.017229283255290335	0.001456707499519257	0.004839599215742155	0.059818664307828395	0.23583061889250814	0.022333227613912675	0.028611827330949014	0.0017934672198132624	0.007739250024838809	0.12343699903815325	0.44642857142857145	0.0017182190988621962	0.0009575706839637988	0.0009687541163448627	0.01715003015927357	0.0014558881474231447	0.004839568948692657	0.05975692099932478	0.23252391464311994	0.028263906006080027
SP1_MA0079.3	0.06463973598973294	0.0750370132464338	0.010525963319420666	0.032138786717090605	0.13564885122226034	0.21356368314648042	0.06463973598973294	0.009298454013068808	0.026516001212355755	0.11195623165198826	0.17655278754878811	0.06578694686016845	0.08781721095643234	0.012262038723448684	0.0391216753950012	0.1617137856245957	0.25595443562305836	0.03716118161667065	0.004660231044367271	0.011118300845132474	0.06468529328976515	0.009419501869885237	0.027108814180157044	0.11185578154362974	0.17558998808104886	0.0779537149817296
